Operation Type, Drone ID, Step Simulated Time, Total Simulated Time
Search, 987, 1.610846, 1215.603
Search, 987, 2.606086, 1218.209
Search, 987, 2.482874, 1220.692
Search, 987, 2.166288, 1222.859
Search, 987, 1.988294, 1224.847
Search, 987, 0.777338, 1225.624
Search, 987, 1.678948, 1227.303
Search, 987, 2.584575, 1229.888
Search, 987, 2.497948, 1232.386
Search, 987, 2.121931, 1234.508
Search, 987, 2.361638, 1236.869
Search, 987, 2.323765, 1239.193
Search, 987, 2.163525, 1241.357
Search, 987, 2.065097, 1243.422
Search, 987, 2.465873, 1245.887
Search, 987, 1.47699, 1247.364
Search, 987, 2.295705, 1249.66
Search, 987, 2.267049, 1251.927
Search, 987, 1.945463, 1253.873
Search, 987, 1.501257, 1255.374
Search, 987, 1.93992, 1257.314
Search, 987, 1.82099, 1259.135
Search, 987, 1.641626, 1260.776
Search, 987, 2.243263, 1263.02
Search, 987, 2.167254, 1265.187
Search, 987, 0.7662638, 1265.953
Search, 987, 2.493886, 1268.447
Search, 987, 2.422728, 1270.87
Search, 987, 0.9149353, 1271.785
Search, 987, 0.9163265, 1272.701
Search, 987, 2.456888, 1275.158
Search, 987, 2.41879, 1277.577
Search, 987, 2.304403, 1279.881
Search, 987, 2.288941, 1282.17
Search, 987, 2.638074, 1284.808
Search, 987, 1.263249, 1286.072
Search, 987, 0.4646442, 1286.536
Search, 987, 2.375037, 1288.911
Search, 987, 0.1878732, 1289.099
Search, 987, 2.467919, 1291.567
Search, 987, 2.330564, 1293.897
Search, 987, 1.918879, 1295.816
Search, 987, 2.299907, 1298.116
Search, 987, 0.1236641, 1298.24
Search, 987, 2.448381, 1300.688
Search, 987, 1.847238, 1302.536
Search, 987, 2.000475, 1304.536
Search, 987, 2.562334, 1307.098
Search, 987, 1.796379, 1308.895
Search, 987, 2.029449, 1310.924
Search, 987, 0.2914441, 1311.216
Search, 987, 2.589597, 1313.805
Search, 987, 2.01257, 1315.818
Search, 987, 1.590435, 1317.408
Search, 987, 2.493764, 1319.902
Search, 987, 2.667753, 1322.57
Search, 987, 1.869119, 1324.439
Search, 987, 0.9023615, 1325.341
Search, 987, 1.33086, 1326.672
Search, 987, 2.588902, 1329.261
Search, 987, 2.370182, 1331.631
Search, 987, 0.1411802, 1331.772
Search, 987, 2.416611, 1334.189
Search, 987, 1.582347, 1335.771
Search, 987, 0.8408928, 1336.612
Search, 987, 1.440498, 1338.053
Search, 987, 1.428727, 1339.482
Search, 987, 1.732072, 1341.214
Search, 987, 2.215922, 1343.43
Search, 987, 1.252819, 1344.682
Search, 987, 2.561705, 1347.244
Search, 987, 2.177302, 1349.421
Search, 987, 0.9718546, 1350.393
Search, 987, 2.172042, 1352.565
Search, 987, 2.364522, 1354.93
Search, 987, 1.454049, 1356.384
Search, 987, 2.063023, 1358.447
Search, 987, 1.481166, 1359.928
Search, 987, 0.2290809, 1360.157
Search, 987, 2.566678, 1362.724
Search, 987, 0.9718096, 1363.696
Search, 987, 0.4912193, 1364.187
Search, 987, 0.1863942, 1364.373
Search, 987, 1.488957, 1365.862
Search, 987, 2.582193, 1368.444
Search, 987, 2.460518, 1370.905
Search, 987, 2.535537, 1373.44
Search, 987, 1.390977, 1374.831
Search, 987, 2.328774, 1377.16
Search, 987, 2.487426, 1379.648
Search, 987, 0.9884161, 1380.636
Search, 987, 2.447364, 1383.083
Search, 987, 2.264416, 1385.348
Search, 987, 2.085361, 1387.433
Search, 987, 0.1429164, 1387.576
Search, 987, 1.274015, 1388.85
Search, 987, 2.337134, 1391.187
Search, 987, 2.194738, 1393.382
Search, 987, 1.709404, 1395.091
Search, 987, 2.512684, 1397.604
Search, 987, 2.099602, 1399.704
Search, 987, 2.329587, 1402.033
Search, 987, 1.809831, 1403.843
Search, 987, 1.841808, 1405.685
Search, 987, 2.360287, 1408.045
Search, 987, 2.218146, 1410.263
Search, 987, 2.059688, 1412.323
Search, 987, 2.1798, 1414.503
Search, 987, 2.524655, 1417.027
Search, 987, 1.482372, 1418.51
Search, 987, 2.295718, 1420.806
Search, 987, 1.870923, 1422.677
Search, 987, 0.7435586, 1423.42
Search, 987, 2.279276, 1425.699
Search, 987, 2.472363, 1428.172
Search, 987, 2.490675, 1430.662
Search, 987, 2.116732, 1432.779
Search, 987, 0.1837954, 1432.963
Search, 987, 2.139497, 1435.103
Search, 987, 2.402946, 1437.505
Search, 987, 1.82398, 1439.329
Search, 987, 1.8065, 1441.136
Search, 987, 2.008728, 1443.145
Search, 987, 2.456082, 1445.601
Search, 987, 2.36655, 1447.967
Search, 987, 2.360233, 1450.328
Search, 987, 1.981197, 1452.309
Search, 987, 2.507687, 1454.816
Search, 987, 1.098178, 1455.915
Search, 987, 2.365574, 1458.28
Search, 987, 1.060865, 1459.341
Search, 987, 2.302445, 1461.644
Search, 987, 1.036254, 1462.68
Search, 987, 1.290634, 1463.97
Search, 987, 2.347056, 1466.318
Search, 987, 1.975041, 1468.293
Search, 987, 2.570621, 1470.863
Search, 987, 1.724357, 1472.588
Search, 987, 1.389606, 1473.977
Search, 987, 2.212674, 1476.19
Search, 987, 1.82503, 1478.015
Search, 987, 1.042971, 1479.058
Search, 987, 0.09701425, 1479.155
Search, 987, 1.037928, 1480.193
Search, 987, 1.533042, 1481.726
Search, 987, 2.301768, 1484.028
Search, 987, 2.244508, 1486.272
Search, 987, 1.034904, 1487.307
Search, 987, 0.8814777, 1488.189
Search, 987, 2.418159, 1490.607
Search, 987, 2.312628, 1492.92
Search, 987, 0.2578792, 1493.177
Search, 987, 0.7176741, 1493.895
Search, 987, 1.474365, 1495.37
Search, 987, 0.8275681, 1496.197
Search, 987, 2.500745, 1498.698
Search, 987, 1.364914, 1500.063
Search, 987, 1.098157, 1501.161
Search, 987, 0.1802623, 1501.341
Search, 987, 0.3496718, 1501.691
Search, 987, 2.058042, 1503.749
Search, 987, 0.3215554, 1504.07
Search, 987, 2.474459, 1506.545
Search, 987, 1.317608, 1507.862
Search, 987, 2.407737, 1510.27
Search, 987, 1.614877, 1511.885
Search, 987, 1.380845, 1513.266
Search, 987, 0.1359439, 1513.402
Search, 987, 2.137502, 1515.539
Search, 987, 2.265788, 1517.805
Search, 987, 2.354702, 1520.16
Search, 987, 2.320862, 1522.481
Search, 987, 1.487716, 1523.968
Search, 987, 2.084901, 1526.053
Search, 987, 0.4214128, 1526.475
Search, 987, 2.066788, 1528.541
Search, 987, 2.257503, 1530.799
Search, 987, 0.9073339, 1531.706
Search, 987, 2.36005, 1534.066
Search, 987, 2.305931, 1536.372
Search, 987, 2.162398, 1538.535
Search, 987, 2.244091, 1540.779
Search, 987, 1.932123, 1542.711
Search, 987, 2.192278, 1544.903
Search, 987, 1.804197, 1546.707
Search, 987, 2.623833, 1549.331
Search, 987, 2.349287, 1551.68
Search, 987, 1.087166, 1552.767
Search, 987, 1.986865, 1554.754
Search, 987, 2.315478, 1557.07
Search, 987, 2.400607, 1559.47
Search, 987, 2.23917, 1561.709
Search, 987, 2.399473, 1564.109
Search, 987, 1.066248, 1565.175
Search, 987, 0.692074, 1565.867
Search, 987, 2.318989, 1568.186
Search, 987, 0.578888, 1568.765
Search, 987, 1.048743, 1569.814
Search, 987, 0.3854902, 1570.199
Search, 987, 1.844626, 1572.044
Search, 987, 2.351524, 1574.395
Search, 987, 0.5575778, 1574.953
Search, 987, 2.021678, 1576.975
Search, 987, 1.814198, 1578.789
Search, 987, 1.331762, 1580.121
Search, 987, 1.813861, 1581.935
Search, 987, 1.565324, 1583.5
Search, 987, 1.732472, 1585.232
Search, 987, 2.014585, 1587.247
Search, 987, 1.495336, 1588.742
Search, 987, 2.536865, 1591.279
Search, 987, 2.159927, 1593.439
Search, 987, 2.188727, 1595.628
Search, 987, 2.102017, 1597.73
Search, 987, 1.998524, 1599.728
Search, 987, 0.5889124, 1600.317
Search, 987, 1.569315, 1601.886
Search, 987, 2.402271, 1604.289
Search, 987, 0.4526255, 1604.741
Search, 987, 1.824666, 1606.566
Search, 987, 2.183563, 1608.75
Search, 987, 0.6676061, 1609.417
Search, 987, 2.213133, 1611.63
Search, 987, 2.155542, 1613.786
Search, 987, 2.304122, 1616.09
Search, 987, 0.8843133, 1616.974
Search, 987, 1.076417, 1618.051
Search, 987, 2.499467, 1620.55
Search, 987, 0.247129, 1620.797
Search, 987, 0.1735602, 1620.971
Search, 987, 2.499781, 1623.471
Search, 987, 0.9836951, 1624.454
Search, 987, 2.370027, 1626.824
Search, 987, 0.3295265, 1627.154
Search, 987, 2.330434, 1629.484
Search, 987, 2.193385, 1631.677
Search, 987, 1.834527, 1633.512
Search, 987, 2.012866, 1635.525
Search, 987, 2.13284, 1637.658
Search, 987, 2.612057, 1640.27
Search, 987, 2.416119, 1642.686
Search, 987, 2.158808, 1644.845
Search, 987, 2.592454, 1647.437
Search, 987, 2.276979, 1649.714
Search, 987, 0.2745733, 1649.989
Search, 987, 1.722274, 1651.711
Search, 987, 1.926657, 1653.637
Search, 987, 0.842012, 1654.479
Search, 987, 2.558591, 1657.038
Search, 987, 1.952093, 1658.99
Search, 987, 2.483699, 1661.474
Search, 987, 1.800321, 1663.274
Search, 987, 1.03675, 1664.311
Search, 987, 1.252119, 1665.563
Search, 987, 2.222448, 1667.785
Search, 987, 2.584556, 1670.37
Search, 987, 2.556884, 1672.927
Search, 987, 0.2170342, 1673.144
Search, 987, 1.266676, 1674.411
Search, 987, 2.446299, 1676.857
Search, 987, 2.552711, 1679.41
Search, 987, 2.522624, 1681.932
Search, 987, 1.273125, 1683.205
Search, 987, 2.375406, 1685.581
Search, 987, 0.3866722, 1685.967
Search, 987, 2.252216, 1688.22
Search, 987, 0.7688187, 1688.988
Search, 987, 0.2635096, 1689.252
Search, 987, 2.66003, 1691.912
Search, 987, 1.796431, 1693.708
Search, 987, 2.011303, 1695.72
Search, 987, 0.5930535, 1696.313
Search, 987, 1.722409, 1698.035
Search, 987, 1.248918, 1699.284
Search, 987, 2.03751, 1701.322
Search, 987, 2.17544, 1703.497
Search, 987, 1.583899, 1705.081
Search, 987, 1.689337, 1706.77
Search, 987, 1.214691, 1707.985
Search, 987, 2.269299, 1710.254
Search, 987, 0.8050622, 1711.059
Search, 987, 2.206218, 1713.265
Search, 987, 2.112318, 1715.378
Search, 987, 2.179607, 1717.557
Search, 987, 2.298856, 1719.856
Search, 987, 2.053947, 1721.91
Search, 987, 2.561659, 1724.472
Search, 987, 2.43448, 1726.906
Search, 987, 0.114247, 1727.02
Search, 987, 2.432055, 1729.452
Search, 987, 0.1447822, 1729.597
Search, 987, 2.407662, 1732.005
Search, 987, 1.433642, 1733.438
Search, 987, 1.416255, 1734.855
Search, 987, 2.235345, 1737.09
Search, 987, 2.180348, 1739.27
Search, 987, 2.395305, 1741.666
Search, 987, 2.195264, 1743.861
Search, 987, 1.508375, 1745.369
Search, 987, 1.886673, 1747.256
Search, 987, 2.557638, 1749.814
Search, 987, 1749.814, 1749.814
Search, 9870, 1.36687, 1.36687
Search, 9870, 2.654212, 4.021082
Search, 9870, 1.893062, 5.914144
Search, 9870, 2.459374, 8.373518
Search, 9870, 0.9269112, 9.300429
Search, 9870, 0.4439413, 9.74437
Search, 9870, 1.939115, 11.68349
Search, 9870, 2.658107, 14.34159
Search, 9870, 1.26612, 15.60771
Search, 9870, 2.430288, 18.038
Search, 9870, 2.319146, 20.35715
Search, 9870, 2.657643, 23.01479
Search, 9870, 2.601354, 25.61614
Search, 9870, 2.6565, 28.27264
Search, 9870, 0.4271892, 28.69983
Search, 9870, 2.394643, 31.09447
Search, 9870, 2.285482, 33.37996
Search, 9870, 1.247918, 34.62787
Search, 9870, 2.630837, 37.25871
Search, 9870, 1.348565, 38.60727
Search, 9870, 2.465498, 41.07277
Search, 9870, 1.257883, 42.33066
Search, 9870, 2.459159, 44.78982
Search, 9870, 2.033389, 46.82321
Search, 9870, 2.520242, 49.34345
Search, 9870, 1.557196, 50.90065
Search, 9870, 2.509309, 53.40995
Search, 9870, 2.05737, 55.46732
Search, 9870, 1.856849, 57.32417
Search, 9870, 2.33722, 59.66139
Search, 9870, 0.8522056, 60.5136
Search, 9870, 1.571307, 62.08491
Search, 9870, 0.8604552, 62.94536
Search, 9870, 2.601192, 65.54655
Search, 9870, 1.862228, 67.40878
Search, 9870, 0.499731, 67.90852
Search, 9870, 1.564695, 69.47321
Search, 9870, 2.559587, 72.0328
Search, 9870, 2.028443, 74.06124
Search, 9870, 1.773346, 75.83459
Search, 9870, 0.8996729, 76.73426
Search, 9870, 2.683287, 79.41755
Search, 9870, 2.421954, 81.8395
Search, 9870, 2.406227, 84.24573
Search, 9870, 2.480584, 86.72631
Search, 9870, 1.235876, 87.96219
Search, 9870, 1.410346, 89.37254
Search, 9870, 1.629027, 91.00156
Search, 9870, 1.605769, 92.60733
Search, 9870, 2.009879, 94.61721
Search, 9870, 2.681722, 97.29893
Search, 9870, 1.678865, 98.9778
Search, 9870, 2.637264, 101.6151
Search, 9870, 2.604849, 104.2199
Search, 9870, 0.8877683, 105.1077
Search, 9870, 1.649357, 106.757
Search, 9870, 0.1589855, 106.916
Search, 9870, 0.9350516, 107.8511
Search, 9870, 2.68802, 110.5391
Search, 9870, 2.280849, 112.8199
Search, 9870, 1.831908, 114.6519
Search, 9870, 2.466627, 117.1185
Search, 9870, 1.571614, 118.6901
Search, 9870, 2.474164, 121.1643
Search, 9870, 2.021539, 123.1858
Search, 9870, 1.511554, 124.6974
Search, 9870, 2.220388, 126.9177
Search, 9870, 2.507027, 129.4248
Search, 9870, 0.9354895, 130.3603
Search, 9870, 2.586612, 132.9469
Search, 9870, 2.224404, 135.1713
Search, 9870, 2.452798, 137.6241
Search, 9870, 2.300969, 139.925
Search, 9870, 0.1199065, 140.045
Search, 9870, 0.6986322, 140.7436
Search, 9870, 2.4642, 143.2078
Search, 9870, 1.66458, 144.8724
Search, 9870, 1.868085, 146.7405
Search, 9870, 1.655961, 148.3964
Search, 9870, 1.232845, 149.6293
Search, 9870, 0.9347361, 150.564
Search, 9870, 1.265011, 151.829
Search, 9870, 0.7274953, 152.5565
Search, 9870, 1.654163, 154.2107
Search, 9870, 2.624224, 156.8349
Search, 9870, 1.793464, 158.6284
Search, 9870, 1.164829, 159.7932
Search, 9870, 2.413768, 162.207
Search, 9870, 2.584554, 164.7915
Search, 9870, 1.970609, 166.7621
Search, 9870, 2.573218, 169.3353
Search, 9870, 0.3160686, 169.6514
Search, 9870, 2.663352, 172.3147
Search, 9870, 0.1034476, 172.4182
Search, 9870, 2.502217, 174.9204
Search, 9870, 1.401788, 176.3222
Search, 9870, 2.005543, 178.3277
Search, 9870, 2.034228, 180.362
Search, 9870, 0.9690459, 181.331
Search, 9870, 0.1933969, 181.5244
Search, 9870, 1.422216, 182.9466
Search, 9870, 2.52395, 185.4706
Search, 9870, 0.5856542, 186.0562
Search, 9870, 2.519789, 188.576
Search, 9870, 1.038766, 189.6148
Search, 9870, 2.218239, 191.833
Search, 9870, 2.396365, 194.2294
Search, 9870, 2.131806, 196.3612
Search, 9870, 1.066284, 197.4275
Search, 9870, 2.144371, 199.5719
Search, 9870, 2.458115, 202.03
Search, 9870, 2.298767, 204.3287
Search, 9870, 1.334483, 205.6632
Search, 9870, 1.296562, 206.9598
Search, 9870, 1.990896, 208.9507
Search, 9870, 2.544729, 211.4954
Search, 9870, 2.279641, 213.775
Search, 9870, 2.264037, 216.0391
Search, 9870, 1.613259, 217.6523
Search, 9870, 2.58479, 220.2371
Search, 9870, 0.7698113, 221.0069
Search, 9870, 1.835769, 222.8427
Search, 9870, 2.302479, 225.1452
Search, 9870, 2.231302, 227.3765
Search, 9870, 2.376186, 229.7527
Search, 9870, 2.566036, 232.3187
Search, 9870, 2.462722, 234.7814
Search, 9870, 1.971962, 236.7534
Search, 9870, 2.579185, 239.3326
Search, 9870, 0.3129206, 239.6455
Search, 9870, 1.389906, 241.0354
Search, 9870, 2.373459, 243.4089
Search, 9870, 1.206463, 244.6154
Search, 9870, 0.9650601, 245.5804
Search, 9870, 2.593006, 248.1734
Search, 9870, 2.361113, 250.5345
Search, 9870, 1.228806, 251.7633
Search, 9870, 2.369987, 254.1333
Search, 9870, 0.7142255, 254.8475
Search, 9870, 0.873825, 255.7214
Search, 9870, 1.88448, 257.6058
Search, 9870, 2.453863, 260.0597
Search, 9870, 2.276504, 262.3362
Search, 9870, 2.652831, 264.989
Search, 9870, 2.548808, 267.5378
Search, 9870, 0.8681188, 268.4059
Search, 9870, 2.141993, 270.5479
Search, 9870, 1.08777, 271.6357
Search, 9870, 2.240383, 273.8761
Search, 9870, 2.495542, 276.3716
Search, 9870, 2.477087, 278.8487
Search, 9870, 2.142153, 280.9909
Search, 9870, 2.468453, 283.4593
Search, 9870, 2.300988, 285.7603
Search, 9870, 1.630256, 287.3906
Search, 9870, 2.493693, 289.8842
Search, 9870, 1.185039, 291.0693
Search, 9870, 2.237195, 293.3065
Search, 9870, 2.421991, 295.7285
Search, 9870, 0.3236201, 296.0521
Search, 9870, 1.307226, 297.3593
Search, 9870, 1.67458, 299.0339
Search, 9870, 0.4370347, 299.4709
Search, 9870, 2.377654, 301.8486
Search, 9870, 2.41692, 304.2655
Search, 9870, 2.523126, 306.7886
Search, 9870, 1.811313, 308.5999
Search, 9870, 1.607955, 310.2079
Search, 9870, 0.6619538, 310.8698
Search, 9870, 1.492375, 312.3622
Search, 9870, 2.630935, 314.9931
Search, 9870, 1.92387, 316.917
Search, 9870, 0.7672823, 317.6843
Search, 9870, 0.4301684, 318.1144
Search, 9870, 2.673007, 320.7874
Search, 9870, 2.139444, 322.9269
Search, 9870, 1.832717, 324.7596
Search, 9870, 2.663369, 327.4229
Search, 9870, 0.5733556, 327.9963
Search, 9870, 2.425377, 330.4217
Search, 9870, 0.1404189, 330.5621
Search, 9870, 1.865536, 332.4276
Search, 9870, 2.321495, 334.7491
Search, 9870, 2.390296, 337.1394
Search, 9870, 0.2642493, 337.4037
Search, 9870, 0.01756446, 337.4213
Search, 9870, 2.433152, 339.8544
Search, 9870, 0.6248422, 340.4793
Search, 9870, 2.469203, 342.9485
Search, 9870, 2.437808, 345.3863
Search, 9870, 0.1058536, 345.4922
Search, 9870, 2.541738, 348.0339
Search, 9870, 2.333397, 350.3673
Search, 9870, 2.552297, 352.9196
Search, 9870, 2.612449, 355.5321
Search, 9870, 2.611305, 358.1434
Search, 9870, 1.941921, 360.0853
Search, 9870, 2.64821, 362.7335
Search, 9870, 2.605491, 365.339
Search, 9870, 0.1357731, 365.4748
Search, 9870, 2.680808, 368.1556
Search, 9870, 1.494589, 369.6502
Search, 9870, 1.412506, 371.0627
Search, 9870, 2.483201, 373.5459
Search, 9870, 1.683253, 375.2292
Search, 9870, 0.8954892, 376.1247
Search, 9870, 2.211784, 378.3365
Search, 9870, 2.03551, 380.372
Search, 9870, 2.628879, 383.0009
Search, 9870, 1.487424, 384.4883
Search, 9870, 0.673444, 385.1617
Search, 9870, 2.412391, 387.5741
Search, 9870, 0.475017, 388.0491
Search, 9870, 2.175751, 390.2249
Search, 9870, 1.141717, 391.3666
Search, 9870, 0.3383682, 391.705
Search, 9870, 1.661445, 393.3664
Search, 9870, 1.973211, 395.3396
Search, 9870, 2.391942, 397.7315
Search, 9870, 1.921573, 399.6531
Search, 9870, 2.220197, 401.8733
Search, 9870, 1.216178, 403.0895
Search, 9870, 1.790313, 404.8798
Search, 9870, 1.111718, 405.9915
Search, 9870, 2.199988, 408.1915
Search, 9870, 0.769085, 408.9606
Search, 9870, 2.684237, 411.6448
Search, 9870, 2.538176, 414.183
Search, 9870, 2.461347, 416.6443
Search, 9870, 2.055015, 418.6993
Search, 9870, 2.024462, 420.7238
Search, 9870, 2.57882, 423.3026
Search, 9870, 1.880724, 425.1834
Search, 9870, 1.654096, 426.8375
Search, 9870, 2.433632, 429.2711
Search, 9870, 0.5085525, 429.7796
Search, 9870, 2.24409, 432.0237
Search, 9870, 2.24852, 434.2722
Search, 9870, 1.363499, 435.6357
Search, 9870, 1.804833, 437.4406
Search, 9870, 2.04465, 439.4852
Search, 9870, 1.600019, 441.0852
Search, 9870, 2.507813, 443.593
Search, 9870, 1.937286, 445.5303
Search, 9870, 2.320427, 447.8507
Search, 9870, 2.334333, 450.1851
Search, 9870, 2.296654, 452.4817
Search, 9870, 2.581002, 455.0627
Search, 9870, 2.302195, 457.3649
Search, 9870, 0.3727704, 457.7377
Search, 9870, 2.194427, 459.9321
Search, 9870, 2.412578, 462.3447
Search, 9870, 1.669412, 464.0141
Search, 9870, 1.781622, 465.7957
Search, 9870, 2.230477, 468.0262
Search, 9870, 1.893919, 469.9201
Search, 9870, 0.9152428, 470.8353
Search, 9870, 1.541844, 472.3772
Search, 9870, 2.303382, 474.6805
Search, 9870, 1.128302, 475.8088
Search, 9870, 0.4400261, 476.2489
Search, 9870, 0.3564316, 476.6053
Search, 9870, 0.6093323, 477.2147
Search, 9870, 1.734119, 478.9488
Search, 9870, 2.425402, 481.3742
Search, 9870, 1.751398, 483.1256
Search, 9870, 1.972195, 485.0978
Search, 9870, 2.310538, 487.4084
Search, 9870, 2.49604, 489.9044
Search, 9870, 2.372627, 492.277
Search, 9870, 1.258049, 493.5351
Search, 9870, 2.579891, 496.115
Search, 9870, 2.381659, 498.4966
Search, 9870, 0.8875279, 499.3842
Search, 9870, 2.534654, 501.9188
Search, 9870, 2.213342, 504.1322
Search, 9870, 0.8158429, 504.948
Search, 9870, 2.646733, 507.5948
Search, 9870, 2.684137, 510.2789
Search, 9870, 2.644972, 512.9239
Search, 9870, 2.180507, 515.1044
Search, 9870, 2.595017, 517.6994
Search, 9870, 1.496964, 519.1964
Search, 9870, 1.308166, 520.5045
Search, 9870, 2.004978, 522.5095
Search, 9870, 2.518171, 525.0277
Search, 9870, 2.625608, 527.6533
Search, 9870, 0.7329869, 528.3863
Search, 9870, 2.634712, 531.021
Search, 9870, 0.2053276, 531.2263
Search, 9870, 1.87621, 533.1025
Search, 9870, 1.079385, 534.1819
Search, 9870, 1.35947, 535.5414
Search, 9870, 0.2685056, 535.8099
Search, 9870, 2.277457, 538.0874
Search, 9870, 2.65677, 540.7442
Search, 9870, 2.592612, 543.3368
Search, 9870, 1.81529, 545.1521
Search, 9870, 2.44119, 547.5933
Search, 9870, 0.9805364, 548.5738
Search, 9870, 1.803269, 550.3771
Search, 9870, 1.168924, 551.546
Search, 9870, 2.550198, 554.0962
Search, 9870, 1.849615, 555.9458
Search, 9870, 2.314743, 558.2606
Search, 9870, 2.057991, 560.3185
Search, 9870, 2.041907, 562.3605
Search, 9870, 0.5917072, 562.9522
Search, 9870, 1.371789, 564.324
Search, 9870, 2.014234, 566.3382
Search, 9870, 2.416257, 568.7545
Search, 9870, 0.4854571, 569.2399
Search, 9870, 0.1932902, 569.4332
Search, 9870, 0.5385696, 569.9718
Search, 9870, 1.724879, 571.6967
Search, 9870, 2.695276, 574.3919
Search, 9870, 1.733348, 576.1252
Search, 9870, 2.575726, 578.701
Search, 9870, 2.213188, 580.9142
Search, 9870, 0.2642699, 581.1785
Search, 9870, 2.593963, 583.7724
Search, 9870, 1.951788, 585.7242
Search, 9870, 2.498994, 588.2232
Search, 9870, 2.593016, 590.8162
Search, 9870, 1.476086, 592.2923
Search, 9870, 0.7042758, 592.9966
Search, 9870, 2.405957, 595.4025
Search, 9870, 0.7888361, 596.1913
Search, 9870, 2.420442, 598.6118
Search, 9870, 1.378536, 599.9904
Search, 9870, 2.478655, 602.469
Search, 9870, 0.6777443, 603.1467
Search, 9870, 1.861673, 605.0084
Search, 9870, 2.53616, 607.5446
Search, 9870, 2.054393, 609.5989
Search, 9870, 2.379621, 611.9786
Search, 9870, 1.301405, 613.28
Search, 9870, 2.504502, 615.7845
Search, 9870, 2.432771, 618.2173
Search, 9870, 2.136531, 620.3538
Search, 9870, 2.159783, 622.5136
Search, 9870, 2.373837, 624.8875
Search, 9870, 2.345388, 627.2328
Search, 9870, 1.899221, 629.1321
Search, 9870, 1.350991, 630.4831
Search, 9870, 2.505869, 632.989
Search, 9870, 1.761124, 634.7501
Search, 9870, 1.789543, 636.5396
Search, 9870, 1.641106, 638.1807
Search, 9870, 2.632826, 640.8135
Search, 9870, 1.91284, 642.7264
Search, 9870, 2.569194, 645.2956
Search, 9870, 1.776808, 647.0724
Search, 9870, 0.3959612, 647.4683
Search, 9870, 2.105053, 649.5734
Search, 9870, 2.530376, 652.1038
Search, 9870, 1.617731, 653.7215
Search, 9870, 1.644567, 655.3661
Search, 9870, 2.640418, 658.0065
Search, 9870, 2.453544, 660.4601
Search, 9870, 1.11139, 661.5715
Search, 9870, 0.1875049, 661.759
Search, 9870, 0.3558418, 662.1148
Search, 9870, 2.452422, 664.5672
Search, 9870, 2.415675, 666.9828
Search, 9870, 2.011244, 668.9941
Search, 9870, 0.8145066, 669.8086
Search, 9870, 2.01405, 671.8226
Search, 9870, 1.721464, 673.5441
Search, 9870, 1.200929, 674.745
Search, 9870, 1.840387, 676.5854
Search, 9870, 2.028557, 678.614
Search, 9870, 2.380028, 680.994
Search, 9870, 2.353184, 683.3472
Search, 9870, 2.479697, 685.8268
Search, 9870, 1.512302, 687.3392
Search, 9870, 0.2088307, 687.548
Search, 9870, 1.529059, 689.077
Search, 9870, 1.980721, 691.0577
Search, 9870, 2.511012, 693.5687
Search, 9870, 2.258739, 695.8275
Search, 9870, 2.682805, 698.5103
Search, 9870, 1.644693, 700.155
Search, 9870, 2.567764, 702.7227
Search, 9870, 1.14868, 703.8714
Search, 9870, 2.103894, 705.9753
Search, 9870, 1.335584, 707.3109
Search, 9870, 2.288384, 709.5992
Search, 9870, 0.4053074, 710.0046
Search, 9870, 2.65499, 712.6595
Search, 9870, 0.8593118, 713.5189
Search, 9870, 0.1554784, 713.6743
Search, 9870, 2.377092, 716.0514
Search, 9870, 2.168636, 718.22
Search, 9870, 2.615697, 720.8358
Search, 9870, 2.042366, 722.8781
Search, 9870, 2.473655, 725.3517
Search, 9870, 1.238214, 726.59
Search, 9870, 2.586854, 729.1768
Search, 9870, 2.548128, 731.725
Search, 9870, 2.589297, 734.3143
Search, 9870, 2.232195, 736.5464
Search, 9870, 2.107045, 738.6535
Search, 9870, 0.9259254, 739.5794
Search, 9870, 0.5172398, 740.0966
Search, 9870, 1.823686, 741.9203
Search, 9870, 0.668038, 742.5883
Search, 9870, 0.9155283, 743.5038
Search, 9870, 1.047004, 744.5508
Search, 9870, 2.295253, 746.8461
Search, 9870, 1.627987, 748.4741
Search, 9870, 2.33729, 750.8113
Search, 9870, 2.560346, 753.3717
Search, 9870, 1.6563, 755.028
Search, 9870, 2.545764, 757.5738
Search, 9870, 2.260522, 759.8343
Search, 9870, 0.5226809, 760.357
Search, 9870, 0.6539385, 761.0109
Search, 9870, 2.098673, 763.1096
Search, 9870, 2.153572, 765.2632
Search, 9870, 1.251587, 766.5148
Search, 9870, 2.280562, 768.7953
Search, 9870, 1.740979, 770.5363
Search, 9870, 1.768769, 772.3051
Search, 9870, 1.498948, 773.8041
Search, 9870, 1.429402, 775.2335
Search, 9870, 2.056395, 777.2899
Search, 9870, 1.958771, 779.2487
Search, 9870, 1.524085, 780.7728
Search, 9870, 2.55877, 783.3315
Search, 9870, 1.766876, 785.0984
Search, 9870, 2.268201, 787.3666
Search, 9870, 2.662164, 790.0287
Search, 9870, 1.728469, 791.7572
Search, 9870, 2.497309, 794.2545
Search, 9870, 0.929691, 795.1842
Search, 9870, 0.7852201, 795.9694
Search, 9870, 2.53351, 798.5029
Search, 9870, 2.090594, 800.5935
Search, 9870, 2.403251, 802.9968
Search, 9870, 2.565036, 805.5618
Search, 9870, 2.07319, 807.635
Search, 9870, 2.216903, 809.8519
Search, 9870, 1.917729, 811.7697
Search, 9870, 2.556683, 814.3264
